id_client;id_vehicle;id_year;id_claim;claim_nb;claim_amount
A00065254;V01;Year 0;CL01;1;amount= 425.2
A00004979;V01;Year 0;CL01;1;amount= 107.47
A00077581;V01;Year 0;CL01;1;amount= 1236
A00039306;V02;Year 0;CL01;1;amount= 4181.04
A00105455;V01;Year 0;CL01;1;amount= 460.03
A00040732;V01;Year 0;CL02;1;amount= 175.05
A00028619;V01;Year 0;CL02;1;amount= -261.6
A00024668;V01;Year 0;CL01;1;amount= 750
A00052178;V02;Year 0;CL01;1;amount= -280.14
A00010024;V01;Year 0;CL01;1;amount= 894.1
A00023811;V01;Year 0;CL01;1;amount= 393.28
A00068017;V01;Year 0;CL01;1;amount= 1792.95
A00028127;V01;Year 0;CL01;1;amount= -701.25
A00073048;V01;Year 0;CL02;1;amount= 545.55
A00022955;V01;Year 0;CL01;1;amount= 95.95
A00049954;V01;Year 0;CL01;1;amount= 0
A00091088;V01;Year 0;CL01;1;amount= 1082.4
A00069922;V01;Year 0;CL01;1;amount= 425.76
A00018849;V02;Year 0;CL01;1;amount= -894.73
A00000639;V01;Year 0;CL01;1;amount= 2453.28
A00030620;V01;Year 0;CL01;1;amount= 392.28
A00061106;V01;Year 0;CL02;1;amount= 3902.16
A00074467;V02;Year 0;CL01;1;amount= 843.56
A00045314;V01;Year 0;CL02;1;amount= 753.45
A00076573;V01;Year 0;CL01;1;amount= 103.59
A00014420;V01;Year 0;CL01;1;amount= 511.63
A00048750;V01;Year 0;CL01;1;amount= 679.34
A00051764;V02;Year 0;CL01;1;amount= 539.21
A00066525;V01;Year 0;CL01;1;amount= 293.13
A00076414;V01;Year 0;CL02;1;amount= 269.07
A00082595;V01;Year 0;CL01;1;amount= 263.53
A00012682;V01;Year 0;CL02;1;amount= 380.65
A00057624;V02;Year 0;CL01;1;amount= -871.05
A00023005;V01;Year 0;CL01;1;amount= -14.97
A00020664;V01;Year 0;CL01;1;amount= 1010.41
A00066267;V01;Year 0;CL01;1;amount= -619.37
A00040340;V01;Year 0;CL01;1;amount= 802.5
A00039627;V01;Year 0;CL01;1;amount= 542.47
A00057267;V02;Year 0;CL01;1;amount= -375.86
A00003573;V01;Year 0;CL01;1;amount= 712.12
A00025869;V01;Year 0;CL01;1;amount= 1011.02
A00023102;V01;Year 0;CL01;1;amount= 645.88
A00005426;V01;Year 0;CL01;1;amount= 123.01
A00088637;V01;Year 0;CL01;1;amount= 5245.98
A00051501;V01;Year 0;CL01;1;amount= 832.31
A00035053;V01;Year 0;CL01;1;amount= -763.93
A00076651;V01;Year 0;CL01;1;amount= 1194.45
A00036483;V01;Year 0;CL01;1;amount= 451.87
A00049993;V01;Year 0;CL01;1;amount= 2726
A00048856;V01;Year 0;CL01;1;amount= 3230.36
A00054183;V01;Year 0;CL01;1;amount= 495.05
A00056167;V01;Year 0;CL01;1;amount= 289.79
A00068205;V01;Year 0;CL01;1;amount= 461.43
A00087330;V01;Year 0;CL01;1;amount= 960.41
A00025334;V01;Year 0;CL02;1;amount= 2323.95
A00059751;V01;Year 0;CL01;1;amount= 784.09
A00058216;V01;Year 0;CL01;1;amount= 727.88
A00002297;V01;Year 0;CL02;1;amount= 399.24
A00029742;V01;Year 0;CL01;1;amount= 1236
A00036920;V02;Year 0;CL01;1;amount= 1975.89
A00044704;V01;Year 0;CL01;1;amount= 1204
A00065750;V01;Year 0;CL01;1;amount= 362.59
A00018529;V01;Year 0;CL01;1;amount= 137.43
A00088669;V01;Year 0;CL01;1;amount= 106.14
A00086469;V01;Year 0;CL01;1;amount= 1871.13
A00023514;V01;Year 0;CL01;1;amount= 311.19
A00010899;V01;Year 0;CL01;1;amount= 130.11
A00084162;V02;Year 0;CL01;1;amount= 467.95
A00053737;V01;Year 0;CL01;1;amount= 620.65
A00074032;V01;Year 0;CL01;1;amount= 713.17
A00052416;V01;Year 0;CL01;1;amount= 2895.35
A00036765;V01;Year 0;CL01;1;amount= 156.38
A00083539;V01;Year 0;CL01;1;amount= 20.93
A00043785;V01;Year 0;CL01;1;amount= 102.98
A00012993;V01;Year 0;CL02;1;amount= -644.4
A00034777;V01;Year 0;CL01;1;amount= 683.26
A00082681;V01;Year 0;CL01;1;amount= 170.73
A00046604;V01;Year 0;CL01;1;amount= 1236
A00087482;V01;Year 0;CL01;1;amount= 1007.55
A00024793;V01;Year 0;CL02;1;amount= 1262.96
A00074936;V01;Year 0;CL01;1;amount= 294.41
A00059144;V01;Year 0;CL01;1;amount= 0
A00043855;V01;Year 0;CL01;1;amount= 1692.1
A00014210;V01;Year 0;CL01;1;amount= 1256.1
A00014548;V01;Year 0;CL01;1;amount= 21.53
A00070623;V01;Year 0;CL01;1;amount= 1240.89
A00007187;V01;Year 0;CL01;1;amount= -416.83
A00058898;V01;Year 0;CL01;1;amount= 70.75
A00025987;V01;Year 0;CL01;1;amount= 1289.18
A00083663;V01;Year 0;CL01;1;amount= 106.14
A00018073;V01;Year 0;CL01;1;amount= 123.03
A00055230;V01;Year 0;CL01;1;amount= 3984.45
A00031792;V01;Year 0;CL02;1;amount= 162.91
A00052167;V01;Year 0;CL01;1;amount= 1544.49
A00053406;V01;Year 0;CL02;1;amount= 0
A00028542;V02;Year 0;CL01;1;amount= 0
A00029213;V01;Year 0;CL02;1;amount= 1.56
A00014119;V01;Year 0;CL01;1;amount= 628.57
A00009888;V01;Year 0;CL01;1;amount= 0
A00031732;V01;Year 0;CL01;1;amount= 2201.9
A00028403;V01;Year 0;CL01;1;amount= 5022.69
A00015875;V02;Year 0;CL01;1;amount= 110.98
A00064154;V01;Year 0;CL01;1;amount= 568.34
A00012932;V01;Year 0;CL01;1;amount= 2510.06
A00026075;V01;Year 0;CL01;1;amount= 343.91
A00036543;V01;Year 0;CL01;1;amount= 2278.19
A00043447;V01;Year 0;CL01;1;amount= 578.56
A00015521;V01;Year 0;CL01;1;amount= 1236
A00018435;V01;Year 0;CL01;1;amount= 110.98
A00035249;V01;Year 0;CL01;1;amount= 62.41
A00024084;V01;Year 0;CL02;1;amount= 0
A00018789;V01;Year 0;CL01;1;amount= 104.05
A00066916;V01;Year 0;CL01;1;amount= 5145.49
A00043101;V01;Year 0;CL01;1;amount= 113.62
A00089427;V01;Year 0;CL01;1;amount= 270.33
A00068740;V01;Year 0;CL01;1;amount= 1118.67
A00067862;V01;Year 0;CL01;1;amount= 1236
A00066590;V01;Year 0;CL01;1;amount= 1989.94
A00000728;V01;Year 0;CL01;1;amount= 241.3
A00084086;V01;Year 0;CL01;1;amount= 232.23
A00053304;V01;Year 0;CL01;1;amount= 1195.84
A00069123;V01;Year 0;CL01;1;amount= 1236
A00059538;V01;Year 0;CL01;1;amount= 141.93
A00044184;V01;Year 0;CL03;1;amount= 2374.24
A00069200;V02;Year 0;CL01;1;amount= 618.64
A00009288;V01;Year 0;CL01;1;amount= 106.14
A00046279;V01;Year 0;CL01;1;amount= 396.65
A00043760;V01;Year 0;CL02;1;amount= 649.07
A00081503;V01;Year 0;CL01;1;amount= 256.98
A00085756;V01;Year 0;CL01;1;amount= 626.52
A00067191;V01;Year 0;CL01;1;amount= -621.44
A00005065;V02;Year 0;CL01;1;amount= 2453.28
A00030767;V01;Year 0;CL01;1;amount= 106.14
A00081335;V01;Year 0;CL01;1;amount= 2588.36
A00004816;V01;Year 0;CL01;1;amount= 1098.91
A00080974;V01;Year 0;CL01;1;amount= 162.02
A00006934;V01;Year 0;CL01;1;amount= 597.09
A00014030;V01;Year 0;CL01;1;amount= 1368.77
A00042756;V01;Year 0;CL01;1;amount= 644.86
A00050963;V01;Year 0;CL01;1;amount= 56.19
A00015018;V01;Year 0;CL01;1;amount= 274.87
A00062472;V01;Year 0;CL01;1;amount= 1010.41
A00033603;V01;Year 0;CL02;1;amount= 5708.96
A00053481;V02;Year 0;CL01;1;amount= 240
A00080036;V01;Year 0;CL01;1;amount= 178.77
A00040136;V01;Year 0;CL01;1;amount= 2968.39
A00021788;V02;Year 0;CL01;1;amount= 57.62
A00061377;V01;Year 0;CL01;1;amount= -153.28
A00024050;V01;Year 0;CL01;1;amount= 2873.02
A00067207;V01;Year 0;CL01;1;amount= 490.13
A00091215;V02;Year 0;CL03;1;amount= 711.34
A00026714;V01;Year 0;CL01;1;amount= 1267.35
A00086141;V01;Year 0;CL01;1;amount= 1236
A00069202;V01;Year 0;CL01;1;amount= 2056.89
A00088592;V02;Year 0;CL01;1;amount= 1878.09
A00177329;V02;Year 0;CL01;1;amount= 1010.41
A00036999;V01;Year 0;CL01;1;amount= 415.51
A00020359;V01;Year 0;CL01;1;amount= 613.81
A00002377;V01;Year 0;CL01;1;amount= 2426.24
A00009571;V01;Year 0;CL01;1;amount= 1010.41
A00039544;V01;Year 0;CL01;1;amount= 475.36
A00005874;V01;Year 0;CL01;1;amount= -561.16
A00018213;V01;Year 0;CL01;1;amount= 466.3
A00040298;V01;Year 0;CL01;1;amount= -246.11
A00075977;V01;Year 0;CL01;1;amount= 130.11
A00026199;V01;Year 0;CL01;1;amount= 174.6
A00032356;V01;Year 0;CL01;1;amount= -908.81
A00090140;V01;Year 0;CL01;1;amount= 107.87
A00035860;V01;Year 0;CL01;1;amount= 405.74
A00022371;V01;Year 0;CL01;1;amount= 307.65
A00009048;V01;Year 0;CL02;1;amount= 735.5
A00000913;V01;Year 0;CL01;1;amount= 64.29
A00026652;V01;Year 0;CL01;1;amount= 0
A00048039;V01;Year 0;CL02;1;amount= -315.53
A00037759;V01;Year 0;CL01;1;amount= 470.2
A00078600;V01;Year 0;CL01;1;amount= 2649.95
A00069163;V01;Year 0;CL02;1;amount= 71.76
A00069773;V01;Year 0;CL01;1;amount= 1010.41
A00000750;V01;Year 0;CL01;1;amount= 201.1
A00032828;V01;Year 0;CL01;1;amount= 61.31
A00004233;V01;Year 0;CL01;1;amount= -809.93
A00061014;V01;Year 0;CL02;1;amount= 1357.22
A00037007;V01;Year 0;CL01;1;amount= -687.36
A00065018;V02;Year 0;CL01;1;amount= 1535.72
A00027017;V01;Year 0;CL01;1;amount= 109.64
A00052366;V01;Year 0;CL01;1;amount= 16.51
A00016440;V01;Year 0;CL01;1;amount= 54.93
A00090328;V01;Year 0;CL01;1;amount= 919.07
A00016526;V01;Year 0;CL02;1;amount= 0
A00053545;V01;Year 0;CL01;1;amount= 243.42
A00034599;V01;Year 0;CL01;1;amount= 433.16
A00038463;V01;Year 0;CL03;1;amount= -551.55
A00053039;V01;Year 0;CL01;1;amount= 992.11
A00010045;V01;Year 0;CL01;1;amount= 0
A00070645;V01;Year 0;CL01;1;amount= -593.69
A00064393;V01;Year 0;CL02;1;amount= 393.18
A00064946;V01;Year 0;CL01;1;amount= 110.98
A00040634;V01;Year 0;CL01;1;amount= 0
A00025040;V01;Year 0;CL01;1;amount= 1199.26
A00023761;V01;Year 0;CL01;1;amount= 130.11
A00045011;V01;Year 0;CL01;1;amount= 932.16
A00047729;V01;Year 0;CL01;1;amount= 377.34
A00005886;V01;Year 0;CL01;1;amount= 1956.65
A00016159;V01;Year 0;CL01;1;amount= 75.15
A00013928;V01;Year 0;CL01;1;amount= 407.67
A00091287;V01;Year 0;CL01;1;amount= 531.92
A00001447;V01;Year 0;CL01;1;amount= 1301.91
A00026433;V01;Year 0;CL01;1;amount= 61.75
A00084733;V01;Year 0;CL01;1;amount= 69
A00133564;V01;Year 0;CL01;1;amount= 1402.88
A00078416;V01;Year 0;CL01;1;amount= 1121.16
A00013873;V01;Year 0;CL01;1;amount= 56.19
A00008472;V01;Year 0;CL01;1;amount= 618
A00016976;V01;Year 0;CL01;1;amount= 364.05
A00014742;V01;Year 0;CL01;1;amount= 94.22
A00046724;V01;Year 0;CL01;1;amount= 344.04
A00066475;V01;Year 0;CL01;1;amount= 993.26
A00038596;V01;Year 0;CL01;1;amount= 527.35
A00038695;V01;Year 0;CL01;1;amount= 3135.11
A00016664;V02;Year 0;CL01;1;amount= 20.86
A00069174;V01;Year 0;CL01;1;amount= 452.35
A00040004;V01;Year 0;CL02;1;amount= 816.2
A00079641;V01;Year 0;CL02;1;amount= 359.87
A00075127;V01;Year 0;CL01;1;amount= 1493.11
A00047092;V01;Year 0;CL01;1;amount= 470.98
A00057653;V01;Year 0;CL01;1;amount= 701.52
A00030892;V01;Year 0;CL01;1;amount= 1010.41
A00012526;V01;Year 0;CL01;1;amount= 106.14
A00074592;V01;Year 0;CL01;1;amount= -379.27
A00059252;V01;Year 0;CL01;1;amount= 262.97
A00083471;V01;Year 0;CL02;1;amount= 2368.2
A00009996;V01;Year 0;CL01;1;amount= 0
A00186514;V01;Year 0;CL01;1;amount= 130.11
A00068866;V01;Year 0;CL01;1;amount= 675.85
A00039214;V01;Year 0;CL01;1;amount= 3224
A00029119;V01;Year 0;CL01;1;amount= 828.45
A00040566;V01;Year 0;CL01;1;amount= 56.19
A00005996;V01;Year 0;CL02;1;amount= 479.89
A00067473;V01;Year 0;CL01;1;amount= 557.63
A00088264;V01;Year 0;CL01;1;amount= 843.11
A00022689;V01;Year 0;CL01;1;amount= 2323.95
A00061251;V01;Year 0;CL01;1;amount= 69
A00006631;V02;Year 0;CL01;1;amount= 434.53
A00071904;V01;Year 0;CL01;1;amount= 145.8
A00012314;V01;Year 0;CL01;1;amount= 486.48
A00080874;V01;Year 0;CL01;1;amount= 164.76
A00005654;V01;Year 0;CL03;1;amount= 94.48
A00064274;V01;Year 0;CL01;1;amount= 742.98
A00046494;V01;Year 0;CL01;1;amount= -947.92
A00081652;V01;Year 0;CL01;1;amount= 2597.94
A00024567;V01;Year 0;CL01;1;amount= 1159.34
A00000787;V01;Year 0;CL01;1;amount= 753.14
A00028255;V01;Year 0;CL01;1;amount= 295.83
A00062575;V01;Year 0;CL01;1;amount= 1442.87
A00089508;V01;Year 0;CL01;1;amount= 1463.43
A00022640;V01;Year 0;CL01;1;amount= 0
A00028892;V01;Year 0;CL01;1;amount= 1074.51
A00017577;V01;Year 0;CL01;1;amount= 2001.61
A00022696;V01;Year 0;CL01;1;amount= 1078.51
A00006758;V01;Year 0;CL01;1;amount= 1337.09
A00088487;V01;Year 0;CL01;1;amount= 130.11
A00005142;V01;Year 0;CL01;1;amount= 0
A00009253;V01;Year 0;CL01;1;amount= 89.58
A00056374;V01;Year 0;CL01;1;amount= 2615.13
A00037513;V01;Year 0;CL01;1;amount= 330.81
A00045960;V01;Year 0;CL01;1;amount= 362
A00048688;V01;Year 0;CL01;1;amount= 134.75
A00058949;V01;Year 0;CL01;1;amount= 416.48
A00059604;V01;Year 0;CL01;1;amount= 1236
A00040735;V01;Year 0;CL01;1;amount= -266.37
A00020772;V01;Year 0;CL01;1;amount= 274.58
A00082266;V01;Year 0;CL01;1;amount= 0
A00066149;V01;Year 0;CL01;1;amount= 0
A00052421;V01;Year 0;CL01;1;amount= 1010.41
A00004707;V02;Year 0;CL01;1;amount= 2719.61
A00002358;V01;Year 0;CL01;1;amount= 1236
A00028528;V01;Year 0;CL01;1;amount= 553.49
A00077935;V01;Year 0;CL01;1;amount= 1428.51
A00036791;V01;Year 0;CL03;1;amount= 0
A00018800;V01;Year 0;CL01;1;amount= 689.96
A00057437;V01;Year 0;CL01;1;amount= -532.63
A00088328;V01;Year 0;CL01;1;amount= 0
A00050501;V01;Year 0;CL01;1;amount= 398.26
A00064794;V01;Year 0;CL01;1;amount= 498.1
A00010846;V01;Year 0;CL01;1;amount= 518.19
A00046078;V01;Year 0;CL01;1;amount= 626.5
A00039875;V02;Year 0;CL01;1;amount= 0
A00025257;V01;Year 0;CL01;1;amount= 521.14
A00018732;V01;Year 0;CL01;1;amount= 102.99
A00051221;V01;Year 0;CL01;1;amount= 303.17
A00066630;V01;Year 0;CL01;1;amount= 362.32
A00084500;V01;Year 0;CL01;1;amount= 2683.76
A00083661;V01;Year 0;CL01;1;amount= 491.41
A00030607;V01;Year 0;CL01;1;amount= 1587.31
A00020505;V01;Year 0;CL01;1;amount= 872.29
A00067206;V01;Year 0;CL01;1;amount= 654.28
A00008896;V01;Year 0;CL01;1;amount= 2525.73
A00071389;V01;Year 0;CL01;1;amount= 557.01
A00036702;V01;Year 0;CL01;1;amount= 709.05
A00068846;V01;Year 0;CL01;1;amount= 3738.26
A00044524;V01;Year 0;CL02;1;amount= 89.7
A00047707;V01;Year 0;CL02;1;amount= 439.51
A00004837;V01;Year 0;CL01;1;amount= 625.02
A00040938;V01;Year 0;CL01;1;amount= -71.7
A00014660;V01;Year 0;CL01;1;amount= 691.63
A00066835;V01;Year 0;CL02;1;amount= 46.99
A00027273;V01;Year 0;CL01;1;amount= 261.77
A00000874;V01;Year 0;CL03;1;amount= 142.56
A00018787;V01;Year 0;CL01;1;amount= 92.99
A00018910;V01;Year 0;CL01;1;amount= 314.58
A00029975;V01;Year 0;CL01;1;amount= 496.09
A00058987;V01;Year 0;CL02;1;amount= 75.88
A00037507;V01;Year 0;CL01;1;amount= 277.1
A00019676;V01;Year 0;CL01;1;amount= 1236
A00035455;V01;Year 0;CL01;1;amount= 396.6
A00030775;V01;Year 0;CL01;1;amount= 111.11
A00062978;V01;Year 0;CL01;1;amount= 1751.79
A00045374;V01;Year 0;CL01;1;amount= -250.29
A00000634;V01;Year 0;CL01;1;amount= 315.78
A00022463;V01;Year 0;CL01;1;amount= 803.87
A00064501;V01;Year 0;CL01;1;amount= 4160.76
A00005114;V01;Year 0;CL01;1;amount= 339.61
A00023347;V01;Year 0;CL01;1;amount= 316.5
A00085142;V01;Year 0;CL01;1;amount= 393.78
A00022918;V01;Year 0;CL01;1;amount= 884.79
A00035578;V01;Year 0;CL01;1;amount= 2953.68
A00069639;V01;Year 0;CL01;1;amount= 1265.9
A00044308;V02;Year 0;CL01;1;amount= 141.89
A00023375;V01;Year 0;CL01;1;amount= -339.57
A00041250;V01;Year 0;CL01;1;amount= 48.6
A00053133;V01;Year 0;CL01;1;amount= 6417.26
A00040028;V01;Year 0;CL02;1;amount= 381.47
A00040416;V01;Year 0;CL01;1;amount= 54.36
A00004787;V01;Year 0;CL01;1;amount= -289.33
A00051678;V01;Year 0;CL01;1;amount= 2600.19
A00031865;V01;Year 0;CL01;1;amount= 386.4
A00087689;V01;Year 0;CL01;1;amount= 459.93
A00087753;V01;Year 0;CL01;1;amount= 1170.1
A00076245;V01;Year 0;CL01;1;amount= 82.32
A00004915;V01;Year 0;CL02;1;amount= 1236
A00050254;V03;Year 0;CL01;1;amount= 342.08
A00081161;V01;Year 0;CL01;1;amount= 897.63
A00014906;V01;Year 0;CL01;1;amount= 385.96
A00055295;V01;Year 0;CL01;1;amount= 95.07
A00001039;V01;Year 0;CL01;1;amount= 800.17
A00015394;V01;Year 0;CL01;1;amount= -271.68
A00007052;V01;Year 0;CL02;1;amount= 1623.8
A00002726;V02;Year 0;CL01;1;amount= 130.11
A00024198;V01;Year 0;CL01;1;amount= 1236
A00037735;V01;Year 0;CL01;1;amount= -549.9
A00083001;V01;Year 0;CL01;1;amount= 1320.89
A00011941;V02;Year 0;CL01;1;amount= -384.8
A00028134;V01;Year 0;CL01;1;amount= 1236
A00011653;V01;Year 0;CL01;1;amount= 106.14
A00072414;V01;Year 0;CL01;1;amount= 445.75
A00064481;V01;Year 0;CL01;1;amount= 701.25
A00083610;V01;Year 0;CL01;1;amount= 394.34
A00036720;V01;Year 0;CL01;1;amount= 110.98
A00006313;V01;Year 0;CL01;1;amount= 1236
A00032793;V01;Year 0;CL01;1;amount= 126.88
A00043568;V01;Year 0;CL01;1;amount= 1889.96
A00077915;V01;Year 0;CL01;1;amount= 271.59
A00078887;V01;Year 0;CL01;1;amount= 1128.49
A00008375;V01;Year 0;CL01;1;amount= 483.33
A00069864;V01;Year 0;CL01;1;amount= 2683.76
A00011960;V01;Year 0;CL01;1;amount= 1442.87
A00042679;V01;Year 0;CL01;1;amount= 1236
A00057502;V01;Year 0;CL01;1;amount= 523.67
A00039277;V01;Year 0;CL01;1;amount= 250.29
A00082429;V01;Year 0;CL01;1;amount= -513.87
A00042674;V01;Year 0;CL01;1;amount= 856.41
A00049687;V01;Year 0;CL01;1;amount= 621.75
A00012544;V01;Year 0;CL01;1;amount= 106.14
A00061175;V01;Year 0;CL01;1;amount= 1530.87
A00005621;V01;Year 0;CL01;1;amount= 1236
A00048138;V01;Year 0;CL01;1;amount= 770.38
A00080258;V01;Year 0;CL01;1;amount= 1236
A00006079;V01;Year 0;CL01;1;amount= 99.31
A00079483;V01;Year 0;CL02;1;amount= 0
A00017547;V01;Year 0;CL01;1;amount= -494.66
A00001324;V01;Year 0;CL01;1;amount= 340.12
A00072318;V02;Year 0;CL01;1;amount= 597.5
A00062554;V02;Year 0;CL01;1;amount= 1236
A00084337;V01;Year 0;CL01;1;amount= 2453.28
A00006028;V01;Year 0;CL01;1;amount= 431.12
A00026119;V01;Year 0;CL01;1;amount= 141.39
A00079467;V01;Year 0;CL01;1;amount= -438.97
A00068444;V02;Year 0;CL01;1;amount= 106.44
A00069110;V01;Year 0;CL01;1;amount= 0
A00002960;V01;Year 0;CL01;1;amount= 2736.8
A00041760;V01;Year 0;CL01;1;amount= 394.97
A00067080;V01;Year 0;CL01;1;amount= 415.54
A00055206;V01;Year 0;CL01;1;amount= 1010.41
A00073451;V01;Year 0;CL01;1;amount= -613.33
A00001683;V01;Year 0;CL01;1;amount= 943.52
A00064673;V01;Year 0;CL01;1;amount= 300
A00056643;V01;Year 0;CL01;1;amount= -387.86
A00084179;V01;Year 0;CL01;1;amount= 535.87
A00024542;V01;Year 0;CL01;1;amount= 997.57
A00018342;V01;Year 0;CL01;1;amount= 1439.86
A00074313;V01;Year 0;CL01;1;amount= 399.81
A00026515;V01;Year 0;CL01;1;amount= 438.69
A00035258;V01;Year 0;CL01;1;amount= 106.14
A00084558;V01;Year 0;CL01;1;amount= 56.19
A00028811;V01;Year 0;CL01;1;amount= 2423.22
A00051072;V01;Year 0;CL01;1;amount= 0
A00039153;V01;Year 0;CL01;1;amount= 1274.27
A00090518;V01;Year 0;CL01;1;amount= 1284.39
A00068692;V01;Year 0;CL01;1;amount= 1265.07
A00066460;V01;Year 0;CL01;1;amount= 308.2
A00028834;V01;Year 0;CL01;1;amount= 1236
A00051335;V01;Year 0;CL01;1;amount= 114.1
A00004323;V01;Year 0;CL02;1;amount= 220.42
A00062281;V01;Year 0;CL01;1;amount= 940.77
A00042272;V01;Year 0;CL01;1;amount= 1868.41
A00010566;V01;Year 0;CL01;1;amount= 523.81
A00029612;V01;Year 0;CL01;1;amount= 446.3
A00191438;V01;Year 0;CL01;1;amount= 11309.08
A00051052;V01;Year 0;CL01;1;amount= 59.8
A00077768;V01;Year 0;CL01;1;amount= 906.63
A00071478;V01;Year 0;CL01;1;amount= -118.75
A00066162;V01;Year 0;CL01;1;amount= 2543.28
A00007831;V01;Year 0;CL01;1;amount= 0
A00028831;V01;Year 0;CL01;1;amount= 228.11
A00003678;V01;Year 0;CL01;1;amount= 807.01
A00076167;V01;Year 0;CL01;1;amount= 2205
A00082850;V01;Year 0;CL01;1;amount= -731.7
A00046065;V01;Year 0;CL01;1;amount= 8985.68
A00044021;V01;Year 0;CL01;1;amount= 83.06
A00053251;V02;Year 0;CL01;1;amount= 564.43
A00027782;V01;Year 0;CL01;1;amount= 434.62
A00037939;V01;Year 0;CL01;1;amount= 944.81
A00045507;V01;Year 0;CL01;1;amount= 3766.82
A00016158;V01;Year 0;CL01;1;amount= 110.98
A00055220;V01;Year 0;CL02;1;amount= 558.75
A00072681;V01;Year 0;CL01;1;amount= 91.85
A00005395;V02;Year 0;CL01;1;amount= 325.9
A00068050;V01;Year 0;CL01;1;amount= 56.19
A00058205;V01;Year 0;CL01;1;amount= 106.14
A00016002;V01;Year 0;CL01;1;amount= 2253.66
A00062947;V02;Year 0;CL01;1;amount= 23.73
A00052810;V01;Year 0;CL01;1;amount= -417.29
A00082035;V01;Year 0;CL01;1;amount= 404.81
A00009036;V01;Year 0;CL01;1;amount= 128.57
A00028575;V01;Year 0;CL01;1;amount= 755.66
A00051595;V01;Year 0;CL01;1;amount= -628.79
A00065629;V01;Year 0;CL01;1;amount= 1236
A00015041;V01;Year 0;CL01;1;amount= 774.8
A00086645;V01;Year 0;CL01;1;amount= 879.35
A00071698;V01;Year 0;CL01;1;amount= 106.55
A00067583;V01;Year 0;CL01;1;amount= 157.77
A00089927;V01;Year 0;CL02;1;amount= 126.13
A00062272;V02;Year 0;CL01;1;amount= 457.39
A00013679;V01;Year 0;CL01;1;amount= 1034.01
A00029190;V01;Year 0;CL01;1;amount= 235.4
A00069292;V01;Year 0;CL01;1;amount= 335.79
A00086577;V01;Year 0;CL01;1;amount= 1010.41
A00006911;V02;Year 0;CL03;1;amount= 1464.26
A00018805;V01;Year 0;CL02;1;amount= 1442.87
A00002828;V01;Year 0;CL01;1;amount= -634.84
A00030395;V01;Year 0;CL01;1;amount= 764.99
A00036983;V01;Year 0;CL01;1;amount= -715.66
A00060594;V01;Year 0;CL01;1;amount= 242.95
A00017928;V01;Year 0;CL01;1;amount= 83.15
A00004802;V01;Year 0;CL01;1;amount= 2194.25
A00013480;V01;Year 0;CL01;1;amount= 110.98
A00062450;V01;Year 0;CL01;1;amount= 110.98
A00000610;V01;Year 0;CL01;1;amount= 3376.15
A00062073;V01;Year 0;CL01;1;amount= 559.12
A00036432;V01;Year 0;CL02;1;amount= 2217.26
A00028044;V01;Year 0;CL01;1;amount= 3549.03
A00000666;V01;Year 0;CL01;1;amount= 445.83
A00013725;V01;Year 0;CL01;1;amount= 1043.94
A00059578;V01;Year 0;CL01;1;amount= 218.37
A00006192;V02;Year 0;CL01;1;amount= 246.01
A00053951;V01;Year 0;CL01;1;amount= 1923.96
A00027533;V04;Year 0;CL01;1;amount= 656.11
A00011814;V01;Year 0;CL01;1;amount= 359.22
A00074907;V01;Year 0;CL01;1;amount= 716.38
A00041623;V01;Year 0;CL01;1;amount= 1218.69
A00045251;V01;Year 0;CL01;1;amount= 618
A00088553;V01;Year 0;CL01;1;amount= 153.97
A00084370;V01;Year 0;CL02;1;amount= 3065.01
A00043647;V01;Year 0;CL01;1;amount= 1285.81
A00087102;V01;Year 0;CL02;1;amount= 1251.61
A00058124;V01;Year 0;CL01;1;amount= 1193.14
A00077304;V01;Year 0;CL01;1;amount= 586.51
A00033120;V01;Year 0;CL01;1;amount= 362.66
A00079087;V01;Year 0;CL01;1;amount= 1236
A00003812;V01;Year 0;CL01;1;amount= 308.79
A00072160;V01;Year 0;CL01;1;amount= 4367.85
A00062200;V01;Year 0;CL01;1;amount= 619.66
A00059112;V02;Year 0;CL01;1;amount= 237.45
A00029504;V01;Year 0;CL01;1;amount= 618.41
A00064492;V01;Year 0;CL01;1;amount= 77.88
A00089997;V01;Year 0;CL01;1;amount= 393.25
A00043650;V01;Year 0;CL01;1;amount= 1010.41
A00086599;V01;Year 0;CL01;1;amount= 554.4
A00070556;V01;Year 0;CL01;1;amount= 140.42
A00030798;V01;Year 0;CL01;1;amount= 618
A00016049;V01;Year 0;CL01;1;amount= 1236
A00058592;V01;Year 0;CL01;1;amount= 1897.19
A00059752;V01;Year 0;CL01;1;amount= 5785.95
A00051161;V01;Year 0;CL01;1;amount= 56.19
A00032718;V01;Year 0;CL01;1;amount= 1236
A00055549;V01;Year 0;CL01;1;amount= 1437.53
A00073208;V01;Year 0;CL01;1;amount= 645.55
A00082682;V01;Year 0;CL01;1;amount= 4399.64
A00074408;V01;Year 0;CL01;1;amount= 396.51
A00048970;V01;Year 0;CL02;1;amount= 1035.85
A00090453;V01;Year 0;CL01;1;amount= 625.84
A00062672;V02;Year 0;CL01;1;amount= 247.22
